name,price,qty,sku,condition,weight,memory_capacity,memory_card_brand,memory_speed
Hynix DDR2 Server 2GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111104032409,New & Unused,99,2GB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 2GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,38,59,osst-20111104033228,New & Unused,99,2GB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 2GB PC2-5300E 667MHZ  DRAM Memory Module ECC,38,59,osst-20111104034214,New & Unused,99,2GB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 2GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,38,59,osst-20111104032242,New & Unused,99,2GB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 2GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,38,59,osst-20111104033430,New & Unused,99,2GB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 2GB PC2-6400E 800MHZ  DRAM Memory Module ECC,48,59,osst-20111104033941,New & Unused,99,2GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 Server 2GB PC2-6400F 800MHZ  DRAM Memory Module FB Dimm FBD,48,59,osst-20111104031807,New & Unused,99,2GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 Server 2GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,48,59,osst-20111104033707,New & Unused,99,2GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 Server 4GB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107025746,New & Unused,99,4GB,Hynix,PC2-3200 / 400MHZ
Hynix DDR2 Server 4GB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107025553,New & Unused,99,4GB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 4GB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107030039,New & Unused,99,4GB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 4GB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,68,59,osst-20111107025427,New & Unused,99,4GB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 4GB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,68,59,osst-20111107030203,New & Unused,99,4GB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 4GB PC2-6400R 800MHZ  DRAM Memory Module ECC REG,85,59,osst-20111107030326,New & Unused,99,4GB,Hynix,PC2-6400 / 800MHz
Hynix DDR2 Server 512MB PC2-3200E 400MHZ  DRAM Memory Module ECC ,15,59,osst-20111107082308,New & Unused,99,512MB,Hynix,PC2-3200 / 400MHZ
Hynix DDR2 Server 512MB PC2-3200R 400MHZ  DRAM Memory Module ECC REG,15,59,osst-20110907091952,New & Unused,99,512MB,Hynix,PC2-3200 / 400MHZ
Hynix DDR2 Server 512MB PC2-4200E 533MHZ  DRAM Memory Module ECC ,15,59,osst-20111107082129,New & Unused,99,512MB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 512MB PC2-4200F 533MHZ  DRAM Memory Module FB Dimm FBD,15,59,osst-20111107081523,New & Unused,99,512MB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 512MB PC2-4200R 533MHZ  DRAM Memory Module ECC REG,15,59,osst-20111107080926,New & Unused,99,512MB,Hynix,PC2-4200 / 533MHZ
Hynix DDR2 Server 512MB PC2-5300E 667MHZ  DRAM Memory Module ECC ,15,59,osst-20111107081920,New & Unused,99,512MB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 512MB PC2-5300F 667MHZ  DRAM Memory Module FB Dimm FBD,15,59,osst-20111107081212,New & Unused,99,512MB,Hynix,PC2-5300 / 667MHZ
Hynix DDR2 Server 512MB PC2-5300R 667MHZ  DRAM Memory Module ECC REG,15,59,osst-20111107081042,New & Unused,99,512MB,Hynix,PC2-5300 / 667MHZ
Hynix DDR3 1GB 1024MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin ,18.5,59,osst-20110518103335,New & Unused,51,1GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 1GB 1024MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,18.5,59,osst-20110518100006,New & Unused,51,1GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 1GB 1024MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,9.5,59,osst-20101223054291,New & Unused,51,1GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 1GB 1024MB PC3-10600U 10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,9.5,59,osst-20101223054297,New & Unused,51,1GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 1GB 1024MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,9.5,59,osst-20110513065435,New & Unused,51,1GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 1GB 1024MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,18.5,59,osst-20110518100450,New & Unused,51,1GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 1GB 1024MB PC3-8500U 8500S 1066MHz Lodimm Desktop Memory DRAM 240pin ,18.5,59,osst-20110518103019,New & Unused,51,1GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 1GB 1024MB PC3-8500U 8500S 1066MHz Lodimm Desktop Memory DRAM 240pin ,9.5,59,osst-20101223054296,New & Unused,51,1GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 1GB PC3-10600E 1333MHZ  Server DRAM Memory ECC,25,59,osst-20110919025348,New & Unused,99,1GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 1GB PC3-10600E 1333MHZ Server RAM Dram ECC REG,25,59,osst-20110919023222,New & Unused,99,1GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 1GB PC3-8500 1066MHZ Server RAM Dram ECC REG,25,59,osst-20110919025713,New & Unused,99,1GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 1GB PC3-8500E 1066MHZ Server DRAM Memory ECC,25,59,osst-20110919024640,New & Unused,99,1GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 2GB 2048MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,28,99,osst-20110519015101,New & Unused,51,2GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,99,osst-20110518100408,New & Unused,51,2GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 2GB 2048MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,99,osst-20110513073443,New & Unused,51,2GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 2GB 2048MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20101223054298,New & Unused,51,2GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 2GB 2048MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,28,99,osst-20110519014802,New & Unused,51,2GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,28,97,osst-20110518101017,New & Unused,51,2GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 2GB 2048MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook 8ic,18.5,59,osst-20101223054292,New & Unused,51,2GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 2GB PC3-10600 1333MHZ  Server RAM Dram ECC REG,38,59,osst-20110920082740,New & Unused,99,2GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 2GB PC3-2048MB 10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,18.5,99,osst-20101223054299,New & Unused,51,2GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 4GB 4096MB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20101223054300,New & Unused,51,4GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 4GB 4096MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,59,osst-20101223054295,New & Unused,51,4GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 4GB 4096MB PC3-10600S 1333MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110518101854,New & Unused,51,4GB,Hynix,PC3-10600 / 1333MHz
Hynix DDR3 4GB 4096MB PC3-8500S 1066MHz Lodimm Desktop Memory DRAM 240pin,35,99,osst-20101223054301,New & Unused,51,4GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 4GB 4096MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,35,59,osst-20101223054294,New & Unused,51,4GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 4GB 4096MB PC3-8500S 1066MHz Sodimm Laptop Memory DRAM 204pin Notebook,45,99,osst-20110518101521,New & Unused,51,4GB,Hynix,PC3-8500 / 1066MHz
Hynix DDR3 4GB PC3-10600S 1333MHz Lodimm Desktop Memory DRAM 240pin,45,99,osst-20110519015325,New & Unused,51,4GB,Hynix,PC3-10600 / 1333MHz
